timestamp,ActivePowerL3,CurrentL3,VoltageL3,IRRADIATION,temp
2025-11-22T04:15:09.506Z,62.35972214,0.490531325,217.069397,0.448084939,22.69
2025-11-22T04:15:09.928Z,62.35972214,0.490531325,217.069397,0.634171808,22.62
2025-11-22T04:15:11.510Z,62.41041946,0.491460204,217.1077728,0.713821422,22.5
2025-11-22T04:15:11.933Z,62.41041946,0.491460204,217.1077728,0.797534399,22.5
2025-11-22T04:15:13.527Z,62.39992142,0.490968019,217.3985748,0.464079111,22.5
2025-11-22T04:15:13.947Z,62.39992142,0.490968019,217.3985748,0.443339748,22.38
2025-11-22T04:15:15.527Z,62.31030655,0.491144419,217.4020538,0.304116098,22.5
2025-11-22T04:15:15.943Z,62.31030655,0.491144419,217.4020538,0.393412008,22.62
2025-11-22T04:15:17.545Z,62.24157715,0.490406871,217.1963654,0.311680415,22.56
2025-11-22T04:15:17.944Z,62.24157715,0.490406871,217.1963654,0.222285774,22.56
2025-11-22T04:15:19.544Z,62.49717712,0.493435264,217.0406647,0.219246238,22.75
2025-11-22T04:15:19.962Z,62.49717712,0.493435264,217.0406647,0.116787897,22.56
2025-11-22T04:15:21.554Z,62.24330139,0.493362427,216.961731,0.066965504,22.38
2025-11-22T04:15:21.961Z,62.24330139,0.493362427,216.961731,0.089076292,22.44
2025-11-22T04:15:23.555Z,62.31485367,0.494684607,216.4329529,0.030799943,22.25
2025-11-22T04:15:23.984Z,62.31485367,0.494684607,216.4329529,0.005521076,22.25
2025-11-22T04:15:25.562Z,62.5660553,0.495512813,216.4877472,0.002704928,22.31
2025-11-22T04:15:25.994Z,62.5660553,0.495512813,216.4877472,0,22.25
2025-11-22T04:15:27.574Z,62.47016144,0.49522087,216.3610687,0.000427447,22.19
2025-11-22T04:15:27.994Z,62.47016144,0.49522087,216.3610687,0.001152607,22.06
2025-11-22T04:15:29.592Z,62.21185684,0.491569817,216.5462036,0.000666491,22.06
2025-11-22T04:15:30.019Z,62.21185684,0.491569817,216.5462036,0.001426587,22.06
2025-11-22T04:15:31.634Z,62.50338364,0.494853169,216.4153442,8.70E-05,22.25
2025-11-22T04:15:32.017Z,62.50338364,0.494853169,216.4153442,0,22.25
2025-11-22T04:15:33.634Z,62.24966431,0.491563678,216.218689,0,22.31
2025-11-22T04:15:34.018Z,62.24966431,0.491563678,216.218689,0,22.44
2025-11-22T04:15:35.644Z,62.32575226,0.494026154,216.2038422,0,22.56
2025-11-22T04:15:36.026Z,62.32575226,0.494026154,216.2038422,0,22.56
2025-11-22T04:15:37.645Z,62.49622726,0.495694458,216.2537231,0,22.31
2025-11-22T04:15:38.026Z,62.49622726,0.495694458,216.2537231,0,22.31
2025-11-22T04:15:39.656Z,62.45049667,0.495273501,216.4243317,0,22.25
2025-11-22T04:15:40.074Z,62.45049667,0.495273501,216.4243317,0,22.06
2025-11-22T04:15:41.680Z,62.35785294,0.494706124,216.4944305,0,22.12
2025-11-22T04:15:42.028Z,62.35785294,0.494706124,216.4944305,0,22.19
2025-11-22T04:15:43.678Z,62.44317245,0.495063871,216.4193115,0,22.19
2025-11-22T04:15:44.043Z,62.44317245,0.495063871,216.4193115,0,22
2025-11-22T04:15:45.692Z,62.27720261,0.493292272,216.5319214,0,22.12
2025-11-22T04:15:46.047Z,62.27720261,0.493292272,216.5319214,0,22.25
2025-11-22T04:15:47.702Z,62.4714241,0.494727999,216.5443573,0,22.19
2025-11-22T04:15:48.062Z,62.4714241,0.494727999,216.5443573,0,22
2025-11-22T04:15:49.706Z,62.34840775,0.49289006,216.6150055,0,22.06
2025-11-22T04:15:50.059Z,62.34840775,0.49289006,216.6150055,0,22
2025-11-22T04:15:51.715Z,62.28908539,0.494146228,216.7054749,0,22.06
2025-11-22T04:15:52.060Z,62.28908539,0.494146228,216.7054749,0,22.19
2025-11-22T04:15:53.709Z,62.40173721,0.494111061,216.7014771,0,22.25
2025-11-22T04:15:54.058Z,62.40173721,0.494111061,216.7014771,0,22.31
2025-11-22T04:15:55.711Z,62.47307587,0.496150881,216.6503906,0,22.38
2025-11-22T04:15:56.075Z,62.47307587,0.496150881,216.6503906,0,22.56
2025-11-22T04:15:57.719Z,62.28348541,0.492733419,216.7644958,0,22.44
2025-11-22T04:15:58.097Z,62.28348541,0.492733419,216.7644958,0,22.25
2025-11-22T04:15:59.736Z,62.32624054,0.494551539,216.6822052,0,22.12
2025-11-22T04:16:00.092Z,62.32624054,0.494551539,216.6822052,0,22.25
2025-11-22T04:16:01.747Z,62.48326492,0.493093133,216.6981506,0,22.5
2025-11-22T04:16:02.091Z,62.48326492,0.493093133,216.6981506,0,22.5
2025-11-22T04:16:03.746Z,62.33977509,0.494457483,216.6641846,0,22.44
2025-11-22T04:16:04.094Z,62.33977509,0.494457483,216.6641846,0,22.69
2025-11-22T04:16:05.777Z,62.34410477,0.492672622,216.6950226,0,22.81
2025-11-22T04:16:06.111Z,62.34410477,0.492672622,216.6950226,0,22.88
2025-11-22T04:16:07.745Z,62.48191452,0.495535761,216.6272125,4.48E-05,22.69
2025-11-22T04:16:08.119Z,62.48191452,0.495535761,216.6272125,0,22.75
2025-11-22T04:16:09.770Z,62.31434631,0.492765039,216.6998901,0,22.69
2025-11-22T04:16:10.160Z,62.31434631,0.492765039,216.6998901,0,22.69
2025-11-22T04:16:11.769Z,62.29400253,0.493306607,216.8162842,0,22.56
2025-11-22T04:16:12.134Z,62.29400253,0.493306607,216.8162842,0,22.44
2025-11-22T04:16:13.768Z,62.47555161,0.494975388,216.8967438,9.40E-05,22.5
2025-11-22T04:16:14.135Z,62.47555161,0.494975388,216.8967438,0.005539939,22.38
2025-11-22T04:16:15.770Z,62.31658554,0.493253112,216.9140778,0.018370466,22.44
2025-11-22T04:16:16.145Z,62.31658554,0.493253112,216.9140778,0.026291507,22.31
2025-11-22T04:16:17.784Z,62.33380508,0.4924182,216.9006653,0.031180784,22.31
2025-11-22T04:16:18.152Z,62.33380508,0.4924182,216.9006653,0.047666922,22.25
2025-11-22T04:16:19.791Z,62.41861343,0.492418468,216.8975983,0.069436863,22.38
2025-11-22T04:16:20.160Z,62.41861343,0.492418468,216.8975983,0.127057655,22.38
2025-11-22T04:16:21.808Z,62.25957489,0.49218002,216.7866821,0.235718252,22.31
2025-11-22T04:16:22.161Z,62.25957489,0.49218002,216.7866821,0.430666714,22.25
2025-11-22T04:16:23.842Z,62.53857422,0.493957549,216.7169342,0.461763492,22.19
2025-11-22T04:16:24.171Z,62.53857422,0.493957549,216.7169342,0.512076004,22.19
2025-11-22T04:16:25.819Z,62.20545578,0.492952913,216.5872192,0.470911494,22.06
2025-11-22T04:16:26.176Z,62.20545578,0.492952913,216.5872192,0.535837468,21.94
2025-11-22T04:16:27.834Z,62.19789886,0.495855361,216.5710602,0.712686433,22.12
2025-11-22T04:16:28.192Z,62.19789886,0.495855361,216.5710602,0.69034313,22.19
2025-11-22T04:16:29.856Z,62.25927353,0.495924413,216.5464783,0.714350816,22.25
2025-11-22T04:16:30.220Z,62.25927353,0.495924413,216.5464783,0.67563437,22.06
2025-11-22T04:16:31.863Z,62.53155899,0.500093102,216.4549561,0.572267659,22.19
2025-11-22T04:16:32.238Z,62.53155899,0.500093102,216.4549561,0.670760399,22.06
2025-11-22T04:16:33.876Z,62.36688614,0.501107693,216.4554749,0.748738403,22.12
2025-11-22T04:16:34.236Z,62.36688614,0.501107693,216.4554749,0.744102428,21.94
2025-11-22T04:16:35.900Z,62.38781738,0.500279129,216.4230652,0.681933306,21.81
2025-11-22T04:16:36.242Z,62.38781738,0.500279129,216.4230652,0.498105296,21.62
2025-11-22T04:16:37.906Z,62.2696228,0.49645257,216.6176147,0.455365079,21.69
2025-11-22T04:16:38.365Z,62.2696228,0.49645257,216.6176147,0.525369898,21.44
2025-11-22T04:16:39.908Z,62.40471649,0.497995764,216.743042,0.578254881,21.5
2025-11-22T04:16:40.282Z,62.40471649,0.497995764,216.743042,0.610033205,21.56
2025-11-22T04:16:41.924Z,62.25608063,0.49520877,216.7509308,0.715615622,21.69
2025-11-22T04:16:42.274Z,62.25608063,0.49520877,216.7509308,0.754738481,22
2025-11-22T04:16:43.960Z,62.31390762,0.494172543,216.7890625,0.799828543,22.06
2025-11-22T04:16:44.275Z,62.31390762,0.494172543,216.7890625,0.688748066,21.94
2025-11-22T04:16:45.936Z,62.15238953,0.491887897,216.8847809,0.761283429,22
2025-11-22T04:16:46.275Z,62.15238953,0.491887897,216.8847809,0.77898923,21.94
2025-11-22T04:16:47.949Z,62.3432312,0.493707836,216.815567,0.732283932,21.88
2025-11-22T04:16:48.288Z,62.3432312,0.493707836,216.815567,0.585580442,21.88
2025-11-22T04:16:49.954Z,62.35626602,0.494278878,216.8803253,0.492684559,21.94
2025-11-22T04:16:50.289Z,62.35626602,0.494278878,216.8803253,0.301376697,21.75
2025-11-22T04:16:51.959Z,62.37532043,0.495423168,216.7147522,0.245146857,21.69
2025-11-22T04:16:52.301Z,62.37532043,0.495423168,216.7147522,0.283091291,21.81
2025-11-22T04:16:53.963Z,62.49906921,0.495454818,216.7387695,0.278561571,22.06
2025-11-22T04:16:54.306Z,62.49906921,0.495454818,216.7387695,0.279577338,22.25
2025-11-22T04:16:55.977Z,62.53400421,0.496837467,216.8789215,0.42796354,22.06
2025-11-22T04:16:56.313Z,62.53400421,0.496837467,216.8789215,0.404528122,22.19
2025-11-22T04:16:57.979Z,62.20538712,0.494651526,216.841156,0.304024329,22.12
2025-11-22T04:16:58.308Z,62.20538712,0.494651526,216.841156,0.093825594,22.12
2025-11-22T04:16:59.991Z,62.4694252,0.496088147,216.7928467,0.112434021,22.12
2025-11-22T04:17:00.320Z,62.4694252,0.496088147,216.7928467,0.157049409,21.88
2025-11-22T04:17:01.993Z,62.32801819,0.496019751,216.6264038,0.081517872,22
2025-11-22T04:17:02.324Z,62.32801819,0.496019751,216.6264038,0.068512356,21.94
2025-11-22T04:17:04.022Z,62.35199738,0.49555847,216.5514679,0.025263765,21.81
2025-11-22T04:17:04.324Z,62.35199738,0.49555847,216.5514679,0.004854238,21.94
2025-11-22T04:17:06.006Z,62.36984253,0.497031033,216.2815399,0,21.62
2025-11-22T04:17:06.343Z,62.36984253,0.497031033,216.2815399,0,21.56
2025-11-22T04:17:08.012Z,62.1833992,0.49421224,216.3161011,0,21.62
2025-11-22T04:17:08.359Z,62.1833992,0.49421224,216.3161011,0,21.75
2025-11-22T04:17:10.012Z,62.17243576,0.496211231,216.4415894,0,21.81
2025-11-22T04:17:10.408Z,62.17243576,0.496211231,216.4415894,0,21.62
2025-11-22T04:17:12.026Z,62.32269669,0.495729804,216.4343567,0,21.56
2025-11-22T04:17:12.383Z,62.32269669,0.495729804,216.4343567,0,21.56
2025-11-22T04:17:14.030Z,62.27741623,0.496103555,216.5126801,0,21.5
2025-11-22T04:17:14.401Z,62.27741623,0.496103555,216.5126801,0,21.5
2025-11-22T04:17:16.036Z,62.50806046,0.49737975,216.5332489,0,21.38
2025-11-22T04:17:16.394Z,62.50806046,0.49737975,216.5332489,0,21.25
2025-11-22T04:17:18.040Z,62.33815384,0.496913075,216.6003265,0,21.25
2025-11-22T04:17:18.408Z,62.33815384,0.496913075,216.6003265,0,21.19
2025-11-22T04:17:20.040Z,62.5233345,0.496946096,216.5751801,0.001648973,21.25
2025-11-22T04:17:20.414Z,62.5233345,0.496946096,216.5751801,0.001937466,21.38
2025-11-22T04:17:22.041Z,62.26380539,0.496445417,216.5244598,0.001038826,21.5
2025-11-22T04:17:22.416Z,62.26380539,0.496445417,216.5244598,0.000745903,21.56
2025-11-22T04:17:24.049Z,62.36523819,0.496342152,216.7052765,0.000142945,21.5
2025-11-22T04:17:24.420Z,62.36523819,0.496342152,216.7052765,0,21.81
2025-11-22T04:17:26.054Z,62.4368782,0.497755468,216.5604706,0,21.75
2025-11-22T04:17:26.427Z,62.4368782,0.497755468,216.5604706,0,21.5
2025-11-22T04:17:28.060Z,62.43576813,0.498198509,216.6110992,0,21.5
2025-11-22T04:17:28.427Z,62.43576813,0.498198509,216.6110992,0,21.62
2025-11-22T04:17:30.085Z,62.33755875,0.498492807,216.5449677,0,21.44
2025-11-22T04:17:30.451Z,62.33755875,0.498492807,216.5449677,0,21.44
2025-11-22T04:17:32.125Z,62.5970993,0.498771399,216.7209778,0,21.25
2025-11-22T04:17:32.460Z,62.5970993,0.498771399,216.7209778,0,21.19
2025-11-22T04:17:34.082Z,62.29424286,0.496510595,216.6692352,0,21.31
2025-11-22T04:17:34.456Z,62.29424286,0.496510595,216.6692352,0,21.25
2025-11-22T04:17:36.089Z,62.47048187,0.497945011,216.4112854,0,21.31
2025-11-22T04:17:36.455Z,62.47048187,0.497945011,216.4112854,0,21.19
2025-11-22T04:17:38.093Z,62.18932724,0.496029168,216.2346039,0,21.06
2025-11-22T04:17:38.461Z,62.18932724,0.496029168,216.2346039,0,21
2025-11-22T04:17:40.105Z,62.37643051,0.498029977,216.2136841,0,20.94
2025-11-22T04:17:40.465Z,62.37643051,0.498029977,216.2136841,3.04E-05,20.75
2025-11-22T04:17:42.112Z,62.39588547,0.499773175,216.2132263,9.72E-05,20.81
2025-11-22T04:17:42.474Z,62.39588547,0.499773175,216.2132263,0,21
2025-11-22T04:17:44.120Z,62.37224579,0.497241884,216.554184,0.000308375,21
2025-11-22T04:17:44.478Z,62.37224579,0.497241884,216.554184,0,21.25
2025-11-22T04:17:46.127Z,62.23892212,0.496412128,216.5838623,0,21.44
2025-11-22T04:17:46.492Z,62.23892212,0.496412128,216.5838623,0,21.38
2025-11-22T04:17:48.124Z,62.33325577,0.495900691,216.7466431,2.78E-05,21.5
2025-11-22T04:17:48.499Z,62.29171371,0.494670987,216.6677094,0,21.38
2025-11-22T04:17:50.144Z,62.33863449,0.49525547,217.0127716,0,21.44
2025-11-22T04:17:50.502Z,62.12207031,0.493795305,217.1615601,0.000266174,21.38
2025-11-22T04:17:52.134Z,62.30195618,0.492994606,217.1188507,0.000843311,21.38
2025-11-22T04:17:52.509Z,62.4070015,0.493271321,217.0023956,0.001542238,21.25
2025-11-22T04:17:54.131Z,62.30809021,0.495051652,216.9286194,0.003455143,21.25
2025-11-22T04:17:54.508Z,62.45302582,0.496259153,216.8486938,0.006653467,21.12
2025-11-22T04:17:56.141Z,62.20515442,0.493979424,216.9232941,0.011193384,21.31
2025-11-22T04:17:56.523Z,62.22872925,0.494231075,216.8538666,0.019893947,21.12
2025-11-22T04:17:58.251Z,62.25976181,0.495068163,216.8966064,0.039977728,21.19
2025-11-22T04:17:58.521Z,62.34177399,0.495442927,216.8891449,0.110807722,21.25
2025-11-22T04:18:00.222Z,62.29789734,0.494820416,216.8085327,0.214557776,21.38
2025-11-22T04:18:00.530Z,62.19717407,0.49338311,216.8121948,0.286081037,21.5
